SOLAR,WIND,LOAD_E
0.0,0.321856,0.6292
0.0,0.306927,0.641031
0.0,0.302055,0.659697
0.0,0.283084,0.685816
0.0,0.403797,0.715816
0.0,0.512243,0.74742
0.0,0.679297,0.777361
0.0,0.909186,0.797105
0.0,1.0,0.803417
0.0,1.0,0.791985
0.0,1.0,0.770254
0.007262,1.0,0.745501
0.033403,0.547477,0.720843
0.081329,0.397945,0.704067
0.139422,0.554712,0.707796
0.190253,0.302055,0.73843
0.228013,0.403797,0.789223
0.117637,0.519165,0.853452
0.01888,0.671013,0.907272
0.0,0.403797,0.927357
0.0,0.306927,0.909441
0.0,0.478554,0.860423
0.0,0.584291,0.793794
0.0,0.879215,0.731192
0.0,0.739202,0.630312
0.0,0.369531,0.640471
0.0,0.397945,0.659702
0.0,0.321856,0.685821
0.0,0.316827,0.71645
0.0,0.239166,0.749399
0.0,0.132259,0.778735
0.0,0.035969,0.800625
0.0,0.015174,0.8091
0.0,0.006877,0.799728
0.001452,0.006877,0.780548
0.039212,0.007273,0.752133
0.098757,8.0e-5,0.721489
0.139422,0.000492,0.705332
0.22656,0.000562,0.710349
0.248345,0.003422,0.740431
0.182991,0.012109,0.793498
0.139422,0.021088,0.854987
0.031951,0.053472,0.908085
0.0,0.064896,0.931478
0.0,0.042158,0.914277
0.0,0.020277,0.867258
0.0,0.01155,0.802192
0.0,0.003673,0.738265
0.0,0.000189,0.55656
0.0,0.0,0.568497
0.0,0.001247,0.587061
0.0,0.014524,0.61028
0.0,0.066649,0.634252
0.0,0.159035,0.658841
0.0,0.260508,0.681662
0.0,0.421697,0.697151
0.0,0.662797,0.698973
0.0,1.0,0.687191
0.001452,1.0,0.671912
0.059545,1.0,0.649162
0.185896,1.0,0.624901
0.275939,1.0,0.610893
0.328222,0.5768,0.615782
0.331127,0.591846,0.64417
0.20768,0.386411,0.692815
0.140874,0.247557,0.74716
0.034855,0.243338,0.795647
0.0,0.358556,0.813244
0.0,0.302055,0.798916
0.0,0.185675,0.753189
0.0,0.211293,0.69486
0.0,0.297235,0.638932
0.0,0.143754,0.550766
0.0,0.247557,0.561612
0.0,0.302055,0.578467
0.0,0.302055,0.601886
0.0,0.260508,0.631502
0.0,0.219023,0.662834
0.0,0.203748,0.691173
0.0,0.203748,0.712424
0.0,0.162215,0.721804
0.0,0.108672,0.717161
0.001452,0.053472,0.701136
0.081329,0.018718,0.674515
0.21349,0.00274,0.6433
0.318056,1.0e-6,0.626234
0.365982,0.0,0.630734
0.332579,0.0,0.658047
0.277391,0.0,0.704564
0.167016,0.0,0.760451
0.040665,0.0,0.811781
0.0,3.0e-6,0.842577
0.0,0.000269,0.832507
0.0,0.001816,0.786838
0.0,0.005108,0.727093
0.0,0.01155,0.669104
0.0,0.018718,0.663503
0.0,0.032564,0.675978
0.0,0.02938,0.695051
0.0,0.015174,0.722505
0.0,0.012685,0.754772
0.0,0.02365,0.788826
0.0,0.033674,0.819741
0.0,0.055015,0.842044
0.0,0.07784,0.848792
0.0,0.101483,0.84047
0.002905,0.132259,0.820278
0.072615,0.14082,0.78853
0.177182,0.043475,0.756072
0.274487,0.01328,0.738062
0.357268,0.004209,0.741519
0.360173,0.00274,0.772314
0.259963,0.01155,0.826182
0.136517,0.028367,0.891639
0.033403,0.038366,0.949192
0.0,0.043475,0.972559
0.0,0.044819,0.952847
0.0,0.047591,0.896792
0.0,0.038366,0.828716
0.0,0.027378,0.761991
0.0,0.01328,0.657932
0.0,0.006495,0.673124
0.0,0.000639,0.694436
0.0,4.6e-5,0.723673
0.0,1.0e-5,0.759137
0.0,0.0,0.796681
0.0,0.0,0.830649
0.0,0.0,0.853248
0.0,0.0,0.865072
0.0,0.0,0.85801
0.002905,0.0,0.836011
0.084234,2.4e-5,0.797104
0.197514,0.00037,0.760524
0.310794,0.000269,0.737396
0.371791,0.000156,0.738297
0.347102,0.000227,0.766954
0.275939,0.001014,0.818314
0.158302,0.013893,0.883948
0.03776,0.073981,0.941074
0.0,0.101483,0.961815
0.0,0.083877,0.941534
0.0,0.056586,0.87854
0.0,0.02938,0.810493
0.0,0.015174,0.744607
0.0,0.005108,0.644599
0.0,0.008112,0.656155
0.0,0.007685,0.676409
0.0,0.007273,0.701352
0.0,0.008554,0.732675
0.0,0.013893,0.766371
0.0,0.015844,0.796387
0.0,0.02365,0.815946
0.0,0.022774,0.824569
0.0,0.026412,0.811542
0.001452,0.027378,0.791383
0.050831,0.020277,0.757963
0.135065,0.000812,0.723927
0.229465,0.002956,0.703947
0.297723,0.006127,0.706402
0.265773,0.004496,0.736309
0.217846,0.007685,0.789089
0.092948,0.010485,0.853307
0.034855,0.006495,0.909539
0.0,0.004496,0.939541
0.0,0.00198,0.926186
0.0,0.000227,0.883795
0.0,0.0,0.818134
0.0,0.0,0.752268
0.0,0.0,0.646211
0.0,0.0,0.65554
0.0,0.0,0.675776
0.0,0.0,0.712736
0.0,0.0,0.752742
0.0,0.001816,0.785387
0.0,0.007685,0.815481
0.0,0.004209,0.834856
0.0,0.000909,0.840115
0.0,0.00198,0.826949
0.001452,0.00166,0.803665
0.027594,0.002535,0.772479
0.087139,0.001247,0.743105
0.107471,0.00274,0.727209
0.129256,0.00198,0.731187
0.164111,0.001376,0.758865
0.145231,0.000428,0.808949
0.081329,0.001376,0.868532
0.027594,0.014524,0.919153
0.0,0.033674,0.939468
0.0,0.064896,0.920481
0.0,0.0924,0.875382
0.0,0.094618,0.808282
0.0,0.126749,0.744502
0.0,0.073981,0.642276
0.0,0.108672,0.656609
0.0,0.108672,0.676294
0.0,0.126749,0.703642
0.0,0.172011,0.736324
0.0,0.203748,0.771503
0.0,0.226938,0.803777
0.0,0.222957,0.826348
0.0,0.316827,0.835072
0.0,0.364016,0.825467
0.004357,0.478554,0.804277
0.087139,0.498584,0.771084
0.204776,0.386411,0.739191
0.304985,0.302055,0.718951
0.318056,0.326938,0.72093
0.291914,0.369531,0.748155
0.1888,0.748037,0.798915
0.07552,0.821264,0.858514
0.027594,0.765917,0.907772
0.0,0.774964,0.927866
0.0,0.811861,0.909938
0.0,0.765917,0.852547
0.0,0.730437,0.782339
0.0,0.63855,0.71553
0.0,0.512243,0.532711
0.0,0.533196,0.536839
0.0,0.533196,0.549968
0.0,0.491846,0.571785
0.0,0.491846,0.598962
0.0,0.512243,0.627653
0.0,0.562011,0.654582
0.0,0.427779,0.675447
0.0,0.364016,0.68385
0.0,0.311851,0.6771
0.004357,0.118774,0.66207
0.095852,0.075894,0.637349
0.228013,0.035969,0.608451
0.318056,0.053472,0.589793
0.367434,0.129485,0.591686
0.277391,0.337261,0.615537
0.20768,0.132259,0.659089
0.143779,0.033674,0.711582
0.039212,0.068435,0.758091
0.0,0.132259,0.779251
0.0,0.175362,0.766367
0.0,0.196384,0.719864
0.0,0.168703,0.661101
0.0,0.200043,0.607918
0.0,0.1892,0.525424
0.0,0.172011,0.537266
0.0,0.230967,0.554947
0.0,0.247557,0.578
0.0,0.375102,0.605454
0.0,0.39215,0.635587
0.0,0.433919,0.661643
0.0,0.505383,0.679645
0.0,0.569374,0.685002
0.0,0.519165,0.673961
0.0,0.433919,0.654238
0.01888,0.380729,0.62863
0.03776,0.207498,0.605032
0.05664,0.230967,0.590818
0.05664,0.278468,0.594385
0.068259,0.269388,0.617199
0.042117,0.28775,0.657773
0.033403,0.292467,0.704183
0.017428,0.278468,0.741858
0.0,0.311851,0.756263
0.0,0.358556,0.739683
0.0,0.358556,0.694707
0.0,0.292467,0.639738
0.0,0.264924,0.588291
0.0,0.306927,0.582822
0.0,0.219023,0.594345
0.0,0.178756,0.611694
0.0,0.162215,0.635397
0.0,0.121394,0.664402
0.0,0.099159,0.695616
0.0,0.073981,0.724849
0.0,0.101483,0.745975
0.0,0.168703,0.755338
0.0,0.203748,0.745747
0.004357,0.251825,0.727222
0.049379,0.243338,0.701276
0.140874,0.182193,0.674197
0.26432,0.28775,0.656965
0.361625,0.386411,0.658281
0.381957,0.554712,0.682738
0.312247,0.630602,0.730358
0.198966,0.704557,0.790192
0.066806,0.774964,0.843723
0.0,0.821264,0.867507
0.0,0.899121,0.851705
0.0,0.992421,0.80144
0.0,1.0,0.73733
0.0,1.0,0.674822
0.0,1.0,0.579416
0.0,1.0,0.590874
0.0,1.0,0.609864
0.0,0.869373,0.637108
0.0,0.622719,0.669961
0.0,0.358556,0.703402
0.0,0.235043,0.736366
0.0,0.19277,0.762721
0.0,0.172011,0.775082
0.0,0.239166,0.770936
0.007262,0.3478,0.751786
0.082782,0.369531,0.721035
0.1888,0.415673,0.690758
0.243988,0.491846,0.670723
0.249797,1.0,0.673461
0.236726,1.0,0.700584
0.167016,1.0,0.749449
0.142326,1.0,0.809178
0.03776,1.0,0.856503
0.0,1.0,0.8756
0.0,1.0,0.859621
0.0,1.0,0.809661
0.0,1.0,0.746305
0.0,1.0,0.684353
0.0,1.0,0.589282
0.0,1.0,0.599798
0.0,1.0,0.614982
0.0,1.0,0.636404
0.0,1.0,0.663569
0.0,1.0,0.693429
0.0,1.0,0.71984
0.0,1.0,0.73802
0.0,1.0,0.74376
0.0,1.0,0.73849
0.001452,1.0,0.722887
0.004357,1.0,0.698411
0.01888,1.0,0.675911
0.034855,1.0,0.662429
0.081329,1.0,0.665715
0.130708,1.0,0.691831
0.069711,1.0,0.739375
0.046474,1.0,0.794532
0.013071,1.0,0.839431
0.0,1.0,0.858197
0.0,1.0,0.841794
0.0,1.0,0.794371
0.0,1.0,0.731513
0.0,1.0,0.67333
0.0,1.0,0.580881
0.0,1.0,0.595184
0.0,0.679297,0.614875
0.0,0.569374,0.642306
0.0,0.713115,0.676018
0.0,0.950196,0.711051
0.0,0.909186,0.745003
0.0,0.569374,0.770187
0.0,0.321856,0.78191
0.0,0.264924,0.778405
0.010166,0.28775,0.761809
0.114732,0.222957,0.730721
0.265773,0.056586,0.700134
0.380505,0.08807,0.683089
0.437145,0.108672,0.68787
0.426979,0.118774,0.71696
0.347102,0.14082,0.767677
0.214942,0.172011,0.828765
0.085686,0.235043,0.88282
0.001452,0.342504,0.907359
0.0,0.465503,0.891487
0.0,0.614903,0.84425
0.0,0.821264,0.777489
0.0,0.950196,0.71236
0.0,1.0,0.612298
0.0,1.0,0.624375
0.0,1.0,0.640832
0.0,1.0,0.662028
0.0,1.0,0.687825
0.0,1.0,0.714202
0.0,1.0,0.738712
0.0,1.0,0.756704
0.0,1.0,0.762626
0.0,1.0,0.754376
0.001452,1.0,0.734952
0.021785,1.0,0.707421
0.050831,1.0,0.68271
0.116185,1.0,0.668483
0.087139,1.0,0.67438
0.103114,1.0,0.703537
0.092948,1.0,0.750476
0.03776,1.0,0.805698
0.014523,1.0,0.85041
0.0,1.0,0.866101
0.0,1.0,0.847918
0.0,1.0,0.800901
0.0,1.0,0.737532
0.0,1.0,0.678218
0.0,1.0,0.509017
0.0,1.0,0.518588
0.0,1.0,0.533219
0.0,1.0,0.554403
0.0,1.0,0.582442
0.0,1.0,0.610371
0.0,1.0,0.635416
0.0,1.0,0.652704
0.0,1.0,0.658418
0.0,1.0,0.650676
0.001452,1.0,0.635108
0.011618,1.0,0.614181
0.023237,1.0,0.596066
0.062449,1.0,0.589127
0.071163,0.840289,0.599319
0.088591,0.427779,0.628133
0.087139,0.584291,0.675036
0.068259,0.386411,0.729379
0.078425,0.452692,0.774063
0.002905,0.512243,0.794097
0.0,0.63855,0.777387
0.0,0.879215,0.732233
0.0,1.0,0.67372
0.0,1.0,0.617836
0.0,1.0,0.532957
0.0,1.0,0.542978
0.0,1.0,0.557794
0.0,1.0,0.579383
0.0,1.0,0.606351
0.0,1.0,0.635951
0.0,0.879215,0.662021
0.0,0.433919,0.683085
0.0,0.316827,0.691559
0.0,0.302055,0.681687
0.007262,0.273903,0.663562
0.049379,0.306927,0.638218
0.106019,0.172011,0.614873
0.162659,0.256142,0.602137
0.143779,0.239166,0.606382
0.095852,0.283084,0.633197
0.098757,0.264924,0.675508
0.050831,0.19277,0.724572
0.015975,0.219023,0.765484
0.0,0.292467,0.781062
0.0,0.5768,0.76324
0.0,1.0,0.70374
0.0,1.0,0.643813
0.0,1.0,0.590918
0.0,1.0,0.585369
0.0,1.0,0.595249
0.0,1.0,0.609148
0.0,1.0,0.628548
0.0,1.0,0.655364
0.0,1.0,0.68616
0.0,1.0,0.713648
0.0,1.0,0.733765
0.0,1.0,0.743715
0.0,1.0,0.736338
0.002905,1.0,0.718047
0.026142,1.0,0.693074
0.055188,1.0,0.670746
0.178634,1.0,0.658613
0.225108,1.0,0.665041
0.174277,1.0,0.69445
0.110376,1.0,0.743597
0.046474,1.0,0.798306
0.027594,1.0,0.841803
0.001452,1.0,0.857327
0.0,1.0,0.840138
0.0,1.0,0.790537
0.0,1.0,0.729376
0.0,1.0,0.673289
0.0,1.0,0.580252
0.0,1.0,0.592852
0.0,1.0,0.611315
0.0,1.0,0.637406
0.0,1.0,0.668383
0.0,1.0,0.702404
0.0,1.0,0.731225
0.0,1.0,0.751821
0.0,1.0,0.760529
0.0,1.0,0.753001
0.013071,1.0,0.733612
0.092948,1.0,0.705468
0.219299,1.0,0.680181
0.162659,1.0,0.668515
0.081329,1.0,0.679499
0.133612,1.0,0.710874
0.117637,1.0,0.761167
0.190253,1.0,0.81795
0.098757,1.0,0.868174
0.005809,1.0,0.887495
0.0,1.0,0.87125
0.0,1.0,0.819869
0.0,1.0,0.758505
0.0,1.0,0.70005
0.0,1.0,0.604965
0.0,1.0,0.618028
0.0,0.793269,0.636623
0.0,0.646565,0.661867
0.0,0.540305,0.693309
0.0,0.512243,0.72585
0.0,0.375102,0.756975
0.0,0.321856,0.779673
0.0,0.380729,0.788651
0.0,0.337261,0.782274
0.01888,0.364016,0.764211
0.145231,0.519165,0.733048
0.281748,0.562011,0.704954
0.38341,0.569374,0.690348
0.426979,0.599467,0.697753
0.42117,0.465503,0.729935
0.294819,0.498584,0.781557
0.230917,0.358556,0.839098
0.082782,0.311851,0.888885
0.007262,0.465503,0.910248
0.0,0.386411,0.893504
0.0,0.403797,0.842363
0.0,0.326938,0.777146
0.0,0.256142,0.717815
0.0,0.264924,0.619714
0.0,0.165438,0.631929
0.0,0.155896,0.649179
0.0,0.182193,0.672496
0.0,0.247557,0.701903
0.0,0.358556,0.734183
0.0,0.380729,0.760864
0.0,0.421697,0.780163
0.0,0.569374,0.78773
0.0,0.687649,0.780659
0.007262,0.526149,0.760584
0.021785,0.498584,0.735493
0.026142,0.3478,0.711798
0.046474,0.129485,0.696447
0.053735,0.260508,0.696928
0.194609,0.5768,0.719786
0.212037,0.326938,0.769991
0.101662,0.124053,0.830482
0.058092,0.061481,0.8814
0.004357,0.039603,0.903438
0.0,0.019487,0.887644
0.0,0.004796,0.839109
0.0,0.001247,0.772751
0.0,6.0e-6,0.709932
0.0,0.0,0.612912
0.0,0.001514,0.628374
0.0,0.024548,0.650152
0.0,0.037154,0.675306
0.0,0.049019,0.702957
0.0,0.040867,0.732662
0.0,0.099159,0.757237
0.0,0.207498,0.772934
0.0,0.302055,0.776185
0.0,0.375102,0.757999
0.002905,0.364016,0.736435
0.040665,0.3478,0.709519
0.087139,0.375102,0.684104
0.097305,0.446375,0.670485
0.116185,0.562011,0.675771
0.076972,0.446375,0.704991
0.023237,0.421697,0.755583
0.024689,0.397945,0.811949
0.015975,0.397945,0.856204
0.001452,0.397945,0.872829
0.0,0.421697,0.853694
0.0,0.505383,0.804075
0.0,0.599467,0.741853
0.0,0.630602,0.682187
0.0,0.471998,0.511944
0.0,0.540305,0.521569
0.0,0.748037,0.536788
0.0,0.821264,0.557061
0.0,0.730437,0.581939
0.0,0.614903,0.608703
0.0,0.540305,0.633087
0.0,0.526149,0.650311
0.0,0.465503,0.656619
0.0,0.554712,0.648896
0.007262,0.704557,0.633372
0.03776,0.821264,0.611927
0.15104,0.421697,0.591101
0.120542,0.599467,0.582056
0.137969,1.0,0.587746
0.119089,1.0,0.61316
0.137969,1.0,0.654076
0.101662,1.0,0.701544
0.068259,1.0,0.741176
0.007262,1.0,0.754141
0.0,1.0,0.73691
0.0,1.0,0.696048
0.0,1.0,0.641582
0.0,1.0,0.591098
0.0,1.0,0.509384
0.0,1.0,0.515538
0.0,1.0,0.52606
0.0,1.0,0.544884
0.0,1.0,0.569218
0.0,1.0,0.595397
0.0,1.0,0.624586
0.0,1.0,0.648891
0.0,0.869373,0.657645
0.0,0.584291,0.6554
0.011618,0.671013,0.643282
0.120542,0.889131,0.620927
0.278843,0.765917,0.5987
0.348554,1.0,0.586246
0.365982,1.0,0.591429
0.399385,1.0,0.616429
0.390671,1.0,0.658808
0.23237,1.0,0.710606
0.129256,1.0,0.75284
0.013071,1.0,0.771025
0.0,1.0,0.756214
0.0,1.0,0.714247
0.0,1.0,0.659569
0.0,1.0,0.606508
0.0,1.0,0.600204
0.0,1.0,0.612051
0.0,1.0,0.632787
0.0,1.0,0.656086
0.0,1.0,0.681628
0.0,1.0,0.707733
0.0,1.0,0.733359
0.0,1.0,0.751911
0.0,1.0,0.760617
0.0,1.0,0.752389
0.024689,1.0,0.734383
0.124899,1.0,0.708198
0.275939,1.0,0.684106
0.355816,1.0,0.670489
0.367434,1.0,0.679583
0.40229,1.0,0.708973
0.381957,1.0,0.758423
0.210585,1.0,0.817286
0.076972,1.0,0.868269
0.008714,1.0,0.886768
0.0,1.0,0.868129
0.0,1.0,0.817685
0.0,1.0,0.755094
0.0,1.0,0.693711
0.0,1.0,0.598347
0.0,1.0,0.610722
0.0,1.0,0.629686
0.0,1.0,0.654066
0.0,1.0,0.685156
0.0,1.0,0.718631
0.0,1.0,0.748782
0.0,1.0,0.771254
0.0,1.0,0.780854
0.0,1.0,0.771044
0.026142,0.821264,0.750525
0.090043,0.415673,0.722475
0.133612,0.152799,0.697284
0.100209,0.007685,0.68909
0.097305,0.006877,0.697115
0.052283,0.008554,0.731917
0.033403,0.099159,0.788636
0.015975,0.260508,0.855843
0.008714,0.498584,0.90575
0.001452,0.440118,0.916783
0.0,0.498584,0.891075
0.0,0.446375,0.839318
0.0,0.599467,0.774337
0.0,0.646565,0.712669
0.0,0.403797,0.61633
0.0,0.614903,0.630165
0.0,0.547477,0.648523
0.0,0.584291,0.67721
0.0,0.459068,0.708081
0.0,0.386411,0.739336
0.0,0.316827,0.767591
0.0,0.235043,0.788475
0.0,0.178756,0.793296
0.0,0.118774,0.783376
0.029046,0.137927,0.761868
0.121994,0.149743,0.730137
0.225108,0.137927,0.70087
0.371791,0.182193,0.68383
0.399385,0.337261,0.689262
0.352911,0.48517,0.721066
0.194609,0.599467,0.774193
0.149588,0.427779,0.831948
0.095852,0.440118,0.881331
0.013071,0.491846,0.904177
0.0,0.505383,0.886758
0.0,0.471998,0.836758
0.0,0.364016,0.771282
0.0,0.256142,0.71178
0.0,0.149743,0.614453
0.0,0.126749,0.628814
0.0,0.118774,0.650019
0.0,0.085956,0.675766
0.0,0.07784,0.706572
0.0,0.103843,0.739067
0.0,0.129485,0.767993
